,Title,Poem,Poet,Tags
27,"
                    ""When you, that at this moment are to me""
                ","
When you, that at this moment are to me
Dearer than words on paper, shall depart,
And be no more the warder of my heart,
Whereof again myself shall hold the key;
And be no more—what now you seem to be—
The sun, from which all excellences start
In a round nimbus, nor a broken dart
Of moonlight, even, splintered on the sea;
I shall remember only of this hour—
And weep somewhat, as now you see me weep—
The pathos of your love, that, like a flower,
Fearful of death yet amorous of sleep,
Droops for a moment and beholds, dismayed,
The wind whereon its petals shall be laid.
 
",Edna St. Vincent Millay,"Living,Sorrow & Grieving,Love,Heartache & Loss,Nature,Trees & Flowers"
28,"
                    ""Pity me not because the light of day""
                ","
Pity me not because the light of day
At close of day no longer walks the sky;
Pity me not for beauties passed away
From field and thicket as the year goes by;
Pity me not the waning of the moon,
Nor that the ebbing tide goes out to sea,
Nor that a man’s desire is hushed so soon,
And you no longer look with love on me.
This have I known always: Love is no more
Than the wide blossom which the wind assails,
Than the great tide that treads the shifting shore,
Strewing fresh wreckage gathered in the gales:
Pity me that the heart is slow to learn
What the swift mind beholds at every turn.
",Edna St. Vincent Millay,"Living,The Mind,Love,Heartache & Loss,Romantic Love"
29,"
                    ""Oh, oh, you will be sorry for that word!""
                ","
Oh, oh, you will be sorry for that word!
Give back my book and take my kiss instead.
Was it my enemy or my friend I heard,
“What a big book for such a little head!”
Come, I will show you now my newest hat,
And you may watch me purse my mouth and prink!
Oh, I shall love you still, and all of that.
I never again shall tell you what I think.
I shall be sweet and crafty, soft and sly;
You will not catch me reading any more:
I shall be called a wife to pattern by;
And some day when you knock and push the door,
Some sane day, not too bright and not too stormy,
I shall be gone, and you may whistle for me.
 
",Edna St. Vincent Millay,"Love,Break-ups & Vexed Love,Arts & Sciences,Reading & Books,Social Commentaries,Gender & Sexuality"
30,"
                    ""I shall go back again to the bleak shore""
                ","
I shall go back again to the bleak shore
And build a little shanty on the sand,
In such a way that the extremest band
Of brittle seaweed will escape my door
But by a yard or two; and nevermore
Shall I return to take you by the hand;
I shall be gone to what I understand,
And happier than I ever was before.
The love that stood a moment in your eyes,
The words that lay a moment on your tongue,
Are one with all that in a moment dies,
A little under-said and over-sung.
But I shall find the sullen rocks and skies
Unchanged from what they were when I was young.
",Edna St. Vincent Millay,"Living,Sorrow & Grieving,Love,Break-ups & Vexed Love,Romantic Love,Nature,Landscapes & Pastorals"
31,"
                    ""Loving you less than life, a little less""
                ","
Loving you less than life, a little less
Than bitter-sweet upon a broken wall
Or brush-wood smoke in autumn, I confess
I cannot swear I love you not at all.
For there is that about you in this light—
A yellow darkness, sinister of rain—
Which sturdily recalls my stubborn sight
To dwell on you, and dwell on you again.
And I am made aware of many a week
I shall consume, remembering in what way
Your brown hair grows about your brow and cheek
And what divine absurdities you say:
Till all the world, and I, and surely you,
Will know I love you, whether or not I do.
 
",Edna St. Vincent Millay,"Love,Heartache & Loss,Realistic & Complicated"
32,"
                    ""I, being born a woman and distressed""
                ","
I, being born a woman and distressed
By all the needs and notions of my kind,
Am urged by your propinquity to find
Your person fair, and feel a certain zest
To bear your body’s weight upon my breast:
So subtly is the fume of life designed,
To clarify the pulse and cloud the mind,
And leave me once again undone, possessed.
Think not for this, however, the poor treason
Of my stout blood against my staggering brain,
I shall remember you with love, or season
My scorn with pity,—let me make it plain:
I find this frenzy insufficient reason
For conversation when we meet again.
",Edna St. Vincent Millay,"Love,Desire,Realistic & Complicated,Social Commentaries,Gender & Sexuality"
33,"
                    ""Still will I harvest beauty where it grows""
                ","
Still will I harvest beauty where it grows:
In coloured fungus and the spotted fog
Surprised on foods forgotten; in ditch and bog
Filmed brilliant with irregular rainbows
Of rust and oil, where half a city throws
Its empty tins; and in some spongy log
Whence headlong leaps the oozy emerald frog. . . .
And a black pupil in the green scum shows.
Her the inhabiter of divers places
Surmising at all doors, I push them all.
Oh, you that fearful of a creaking hinge
Turn back forevermore with craven faces,
I tell you Beauty bears an ultra fringe
Unguessed of you upon her gossamer shawl!
 
",Edna St. Vincent Millay,"Living,The Mind,Nature,Landscapes & Pastorals"
34,"
                    ""Euclid alone has looked on Beauty bare.""
                ","
Euclid alone has looked on Beauty bare.
Let all who prate of Beauty hold their peace,
And lay them prone upon the earth and cease
To ponder on themselves, the while they stare
At nothing, intricately drawn nowhere
In shapes of shifting lineage; let geese
Gabble and hiss, but heroes seek release
From dusty bondage into luminous air.
O blinding hour, O holy, terrible day,
When first the shaft into his vision shone
Of light anatomized! Euclid alone
Has looked on Beauty bare. Fortunate they
Who, though once only and then but far away,
Have heard her massive sandal set on stone.
",Edna St. Vincent Millay,"Living,The Mind,Arts & Sciences"
35,"
                    ""The white bark writhed and sputtered like a fish""
                ","
The white bark writhed and sputtered like a fish
Upon the coals, exuding odorous smoke
She knelt and blew, in a surging desolate wish
For comfort; and the sleeping ashes woke
And scattered to the hearth, but no thin fire
Broke suddenly, the wood was wet with rain.
Then, softly stepping forth from her desire,
(Being mindful of like passion hurled in vain
Upon a similar task, in other days)
She thrust her breath against the stubborn coal,
Bringing to bear upon its hilt the whole
Of her still body. . . there sprang a little blaze. . .
A pack of hounds, the flame swept up the flue!—
And the blue night stood flattened against the window,
     staring through.
 
",Edna St. Vincent Millay,"Activities,Indoor Activities,Relationships,Home Life"
36,"
                    ""She had forgotten how the August night""
                ","
She had forgotten how the August night
Was level as a lake beneath the moon,
In which she swam a little, losing sight
Of shore; and how the boy, who was at noon
Simple enough, not different from the rest,
Wore now a pleasant mystery as he went,
Which seemed to her an honest enough test
Whether she loved him, and she was content.
So loud, so loud the million crickets’ choir. . .
So sweet the night, so long-drawn-out and late. . .
And if the man were not her spirit’s mate,
Why was her body sluggish with desire?
Stark on the open field the moonlight fell,
But the oak tree’s shadow was deep and black and
     secret as a well.
 
",Edna St. Vincent Millay,"Love,Desire,Realistic & Complicated,Social Commentaries,Gender & Sexuality"
37,"
                    On Teaching
                ","
Then said a teacher, Speak to us of Teach-
ing.
    And he said:
    No man can reveal to you aught but that
which already lies half asleep in the dawn-
ing of your knowledge.
    The teacher who walks in the shadow of
the temple, among his followers, gives not
of his wisdom but rather of his faith and
his lovingness.
    If he is indeed wise he does not bid you
enter the house of his wisdom, but rather
leads you to the threshold of your own
mind.
   The astronomer may speak to you of his
understanding of space, but he cannot give
you his understanding.
   The musician may sing to you of the
rhythm which is in all space, but he cannot
give you the ear which arrests the rhythm
nor the voice that echoes it.
   And he who is versed in the science of
numbers can tell of the regions of weight
and measure, but he cannot conduct you
thither.
   For the vision of one man lends not its
wings to another man.
   And even as each one of you stands alone
in God’s knowledge, so must each one of
you be alone in his knowledge of God and
in his understanding of the earth.
 
",Kahlil Gibran,"Living,The Mind,Activities,School & Learning,Religion,God & the Divine"
38,"
                    On Pleasure
                ","
Then a hermit, who visited the city once
a year, came forth and said, Speak to us of
Pleasure.
    And he answered, saying:
    Pleasure is a freedom-song,
    But it is not freedom.
    It is the blossoming of your desires,
    But it is not their fruit.
    It is a depth calling unto a height,
    But it is not the deep nor the high.
    It is the caged taking wing,
    But it is not space encompassed.
    Ay, in very truth, pleasure is a freedom-
song.
    And I fain would have you sing it with
fullness of heart; yet I would not have you
lose your hearts in the singing.
 
    Some of your youth seek pleasure as if it
were all, and they are judged and rebuked.
    I would not judge nor rebuke them. I
would have them seek.
    For they shall find pleasure, but not her
alone;
    Seven are her sisters, and the least of them
is more beautiful than pleasure.
    Have you not heard of the man who was
digging in the earth for roots and found a
treasure?
 
    And some of your elders remember
pleasures with regret like wrongs com-
mitted in drunkenness.
    But regret is the beclouding of the mind
 and not its chastisement.
    They should remember their pleasures with
gratitude, as they would the harvest of a
summer.
    Yet if it comforts them to regret, let them
be comforted.
 
    And there are among you those who are
neither young to seek nor old to remember;
    And in their fear of seeking and remem-
bering they shun all pleasures, lest they
neglect the spirit or offend against it.
    But even in their foregoing is their
pleasure.
    And thus they too find a treasure though
they dig for roots with quivering hands.
    But tell me, who is he that can offend the
spirit?
    Shall the nightingale offend the stillness of
the night, or the firefly the stars?
    And shall your flame or your smoke
burden the wind?
    Think you the spirit is a still pool which
you can trouble with a staff?
 
    Oftentimes in denying yourself pleasure
you do but store the desire in the recesses
of your being.
    Who knows but that which seems omitted
today, waits for tomorrow?
    Even your body knows its heritage and
its rightful need and will not be deceived.
    And your body is the harp of your soul,
    And it is yours to bring forth sweet
music from it or confused sounds.
 
     And now you ask in your heart, “How
shall we distinguish that which is good in
pleasure from that which is not good?”
     Go to your fields and your gardens, and
you shall learn that it is the pleasure of
the bee to gather honey of the flower,
     But it is also the pleasure of the flower
to yield its honey to the bee.
     For to the bee a flower is a fountain of
life,
     And to the flower a bee is a messenger of
love,
     And to both, bee and flower, the giving
and the receiving of pleasure is a need and
an ecstasy.
 
     People of Orphalese, be in your pleas-
ures like the flowers and the bees.
 
",Kahlil Gibran,"Living,The Mind,Love,Desire,Nature,Animals,Trees & Flowers"
